X_m,Y_m,Z_m,Temperature_C,node_id
0.17848634,0.051753,0,356.686304,2142
0.17848634,0.056620002,0,354.0599,2146
0.17848634,0.057107002,0,353.790918,2147
0.17848634,0.049806014,0,357.683496,2153
0.17848634,0.049319014,0,357.920374,2154
0.17848634,0.0537,0,355.641931,2155
0.17848634,0.055647001,0,354.582056,2160
0.17848634,0.055160001,0,354.840723,2161
0.17848634,0.054186002,0,355.372827,2164
0.17848634,0.062948019,0,350.704431,2170
0.17848634,0.062461004,0,350.936121,2171
0.17848634,0.064895004,0,349.941064,2172
0.17848634,0.06635502,0,349.673608,2174
0.17848634,0.060027004,0,352.180078,2180
0.18006801,0.045881003,0,361.482385,2181
0.17963695,0.045881003,0,361.302576,2183
0.179209230000001,0.04592,0,361.025232,2187
0.184420100000001,0.045881003,0,360.389673,2191
0.18396902,0.045881003,0,360.458337,2193
0.1871314,0.045881003,0,360.489221,2201
0.18913221,0.045317009,0,361.295007,2206
0.18889522,0.045599014,0,361.119958,2207
0.189841270000001,0.043373004,0,361.820581,2234
0.189841270000001,0.043739006,0,361.753442,2235
0.18712234,0.040538013,0,365.057764,2240
0.18934631,0.042641014,0,361.912439,2250
0.18793916,0.042257011,0,362.524866,2251
0.17814302,0.039799005,0,362.601282,2260
0.177645200000001,0.039799005,0,362.495996,2261
0.17913723,0.039786011,0,362.881738,2267
0.180125230000001,0.039669007,0,363.302026,2271
0.18060541,0.039541006,0,363.573633,2273
0.18107509,0.039378003,0,363.88717,2281
0.18968915,0.033573002,0,374.086328,2293
0.184048170000001,0.036847011,0,368.270105,2297
0.183781140000001,0.037266001,0,367.565454,2298
0.18520593,0.032142014,0,375.803003,2304
0.19100618,0.031503007,0,375.755823,2315
