grid_i,grid_j,X_m,Y_m,Temperature_C,filled_by_nearest
9,8,0.01580406338569718,0.0038557460337158424,672.4252125783812,0
9,9,0.017804861587226346,0.004006301220976247,657.3883079270006,0
9,10,0.01997213787232958,0.004012632197523709,644.0109056737936,0
9,11,0.02217136104890886,0.003967521942405642,633.380810927454,0
9,12,0.024315388498370904,0.003983199227886883,625.7786702019707,0
9,13,0.026452146137460913,0.004013472167984839,620.8959831684692,0
9,14,0.02858806153443989,0.00404247922828775,618.6728156463212,0
9,15,0.030725423444645104,0.004073894439171276,619.1143154144507,0
9,16,0.032869785150760625,0.004116304819039679,622.2154922804214,0
9,17,0.03503288952108082,0.004180736877001634,628.0572834149215,0
9,18,0.037201731373677875,0.004231698866431352,636.7085671755121,0
9,19,0.039245172117211145,0.004112218273007495,647.5206936081536,0
9,20,0.04105732258905844,0.0038241450689006392,659.3585397519295,0
9,21,0.0426127315678245,0.0035388807664664544,671.9927365074965,0
9,22,0.04388224545957368,0.0034000723008612856,685.4421414164007,0
9,23,0.0448563800916742,0.0034828210395390267,690.80887072055,0
9,24,0.045582336980034166,0.003734542361914118,687.8885987354274,0
9,25,0.046138378533838544,0.004100685886492413,677.3543863526797,0
9,26,0.04661238388106614,0.004553677688633146,660.2460340647726,0
9,27,0.0471400769225246,0.005085320729535807,649.3769262425706,0
9,28,0.04791960638751699,0.005683412247426967,637.3859327527776,0
9,29,0.04912461629200821,0.006305062786364453,619.8403194140674,0
9,30,0.050778059249833724,0.0068787344328372045,602.8771976017432,0
9,31,0.052741570136721046,0.0073317794333777695,587.0775564010096,0
9,32,0.05483429307309482,0.007625125695677604,572.7623769453741,0
9,33,0.05695465477191003,0.007777250160772993,561.7087582893228,0
9,34,0.059087452012981455,0.00784149749769405,553.0623653669395,0
9,35,0.06123725789038304,0.007856015519192258,546.7679658638922,0
9,36,0.06338934383797605,0.007852397983384335,542.8479155578412,0
9,37,0.065537144814101,0.007852895865494407,541.2441579218421,0
9,38,0.06767633247621115,0.007868462851395763,541.9163027138663,0
9,39,0.06981675373253723,0.007887946916451186,544.8864510373509,0
9,40,0.07195793834137315,0.007920200065570362,550.1780189874114,0
9,41,0.07409704888586341,0.007976737859701996,557.8115270941427,0
9,42,0.0762278739670976,0.008063348001739284,567.8382265309987,0
9,43,0.07833879992480348,0.00817098083046307,580.2330750293032,0
9,44,0.08041046367250129,0.008279186904308369,593.3411837935298,0
9,45,0.08241419806255966,0.008379867753865016,604.8770686393935,0
9,46,0.0843092873269162,0.008493727480067784,614.4496549526251,0
9,47,0.08603801017104205,0.00865501916251668,622.2356768208864,0
9,48,0.08753167042806732,0.008901146466043675,628.2824019689656,0
9,49,0.08873785788467611,0.009261005717686094,632.247687473873,0
9,50,0.08966391487529472,0.00972724126045375,632.9997475411493,0
9,51,0.09039000628366774,0.010256319276482436,630.6922237343006,0
9,52,0.09103977896102601,0.010812783205494727,626.1647355101089,0
9,53,0.09176035814948602,0.011369578223105676,624.1333878947801,0
9,54,0.09269834124637029,0.011908796890984001,623.0308247595297,0
9,55,0.09393836047332856,0.012424576101043345,622.4727364491614,0
9,56,0.09545261202327289,0.012911166400319416,622.5761015510097,0
9,57,0.09711696950067233,0.013337404796693554,623.5474494474107,0
9,58,0.09878178846142834,0.013641446618025965,626.8743138022021,0
9,59,0.10035256634392474,0.01377621587275749,632.9660477542432,0
9,60,0.10184067278498984,0.013766403060212335,640.7621136764894,0
9,61,0.1033378239852291,0.01370162398356785,647.1005756356208,0
9,62,0.10492022747545686,0.013689373152413671,651.4736219149318,0
9,63,0.10661476516470077,0.01380749972991419,651.163326029136,0
9,64,0.10843045334623132,0.014062500904701574,639.3012549359852,0
9,65,0.11036883643363518,0.01438244426066468,621.4464587252592,0
9,66,0.1124128287921541,0.01466679361861484,606.0092654022593,0
9,67,0.11452689136939301,0.014849272052702927,592.8836251640821,0
9,68,0.11667341998120061,0.014923902579731665,582.4630906810935,0
9,69,0.11882042387352561,0.014918836234568036,574.8562278526695,0
9,70,0.12093126122390005,0.01485773391979276,570.0408932247567,0
9,71,0.12296539900074498,0.014751119446718357,567.8663790240892,0
9,72,0.12488502972465025,0.014614963838071569,567.8898367139118,0
9,73,0.1266498615335241,0.014484859969969077,569.1019501072628,0
9,74,0.12821290921730416,0.014412917874337388,570.5448610440305,0
9,75,0.12953400403776985,0.014440801628769012,571.5797412744789,0
9,76,0.13059992306871607,0.014579767581807915,572.1680086988422,0
9,77,0.131440326243257,0.01481290495489927,571.234103353833,0
9,78,0.13211798681318118,0.015111298894185755,568.2326115800106,0
9,79,0.13270231058626958,0.01545144894990289,563.4575083676538,0
9,80,0.13326309394207,0.015819678613405646,552.9785710284157,0
9,81,0.13388664303344744,0.016207496379406463,542.5330556088476,0
9,82,0.1346783706170331,0.016607009567233964,535.624048512991,0
9,83,0.13573564432738064,0.017008933896473826,527.7803709421694,0
9,84,0.13711191698474792,0.017402869368133355,518.6556485461729,0
9,85,0.13879569259457677,0.017779601710933013,508.3018697401893,0
9,86,0.14071406394001199,0.01813480764154019,497.0838464163658,0
9,87,0.14275873096761918,0.018473412052071255,484.99257758533065,0
9,88,0.1448224146177527,0.018812277299329782,473.8813586205058,0
9,89,0.14682636644369906,0.019176873163704866,466.1348539948733,0
9,90,0.14872593770319764,0.019589859488495395,460.81886048870786,0
9,91,0.15049945074730403,0.02005816007287413,456.8822371220463,0
9,92,0.15213702011240382,0.020569794165549726,453.44824416229113,0
9,93,0.1536382342846729,0.021103941730328365,449.93556307400087,0
9,94,0.15501161976529107,0.02164988656980398,447.2448259168391,0
9,95,0.15627132472281777,0.022225908444771025,445.2640604164236,0
9,96,0.15743727899584467,0.022878461969763782,443.7052150480515,0
9,97,0.15853977358599325,0.023652172338546357,442.2461244389967,0
9,98,0.15962421722158587,0.024554771222257375,440.63730032939776,0
9,99,0.16075278031206677,0.025543342591690336,436.89203226817483,0
9,100,0.16199740269057508,0.026533664914386315,431.0743404164621,0
9,101,0.1634232156409427,0.027424406488945733,425.0232521938365,0
9,102,0.165068185171886,0.028130212205858093,419.0666106938761,0
9,103,0.16692778481603485,0.02861221898977594,414.60570936154994,0
9,104,0.16895344705020243,0.02888895524367076,410.0673643775454,0
9,105,0.1710663559004606,0.02902156151967169,405.57796307454294,0
9,106,0.1731795512339659,0.029085607672094498,401.2736686126359,0
9,107,0.17521777839555247,0.029146279450404104,397.24429359791117,0
9,108,0.17712687375064395,0.029245004806284555,393.534175379663,0
9,109,0.17887265532195099,0.029397524674509744,390.1621221260521,0
9,110,0.18043641610571637,0.029600254613968573,387.12436737483785,0
9,111,0.18181319671027818,0.029839699610653646,384.3940439534721,0
9,112,0.18301310033828874,0.03009980902192938,381.7736028756505,0
9,113,0.18406080601285774,0.030365511552084657,379.5027880677806,0
9,114,0.18498971901359876,0.030623991664452194,377.9401537612327,0
9,115,0.185833645900283,0.030865002809137943,376.90703087239683,0
9,116,0.1866216342291244,0.03107997670294583,376.22433160353546,0
9,117,0.18737814095230415,0.031259904397113035,375.78557328609,0
9,118,0.18812704768106764,0.031392481086213425,375.53028348409475,0
9,119,0.18889909429839935,0.031457580289971435,375.4404908349624,0
9,120,0.18975325103019214,0.0314168240706829,375.51113558984105,0
9,121,0.19090196914075672,0.031199273976000426,375.81353908410017,0
9,122,0.1954976210735818,0.03101887054932842,376.88275890852424,0
10,0,0.0026866818841687437,0.005386234697651406,741.8710420909838,0
10,1,0.004359937415517611,0.0042361850294760145,737.4381581375902,0
10,2,0.006056971896814308,0.0033814346277825603,734.3094776265515,0
10,3,0.007777042697167688,0.002958688936898568,730.2455758632995,0
10,4,0.009442043244339893,0.002923012595487874,725.149989580198,0
10,5,0.011029720404957538,0.0031318530419996004,716.9750820596132,0
10,6,0.012582146340002952,0.0034238069653769964,702.7850107420338,0
10,7,0.014186861634881563,0.0037022827085119673,686.528173348523,0
10,8,0.01597671346659225,0.003940203128833902,670.9878133152492,0
10,9,0.0179877757600865,0.00407219953600414,656.122142057412,0
10,10,0.02015338812411699,0.004075102143773661,642.9886561920266,0
10,11,0.022342678844763667,0.004037125483042139,632.6497596540305,0
10,12,0.02448019838493361,0.004055375137472691,625.2778552609376,0
10,13,0.026610675157767057,0.00408645552412672,620.6125658029777,0
10,14,0.028740464584374403,0.0041162951692896915,618.6014405773893,0
10,15,0.030872054948815383,0.004149044818421476,619.2167362127623,0
10,16,0.03301120679847684,0.004193124516382137,622.4821154788989,0
10,17,0.03516808972387799,0.004256068365001232,628.4800709317392,0
10,18,0.03732436225559902,0.004297024521173978,637.2309187080429,0
10,19,0.039352614208965735,0.004173367271771323,648.1322044824353,0
10,20,0.04114766635334802,0.0038999494624795436,659.9616562256132,0
10,21,0.04267779985813289,0.003646521499992254,672.4597092215005,0
10,22,0.043916272185377705,0.0035465242185245653,684.1557645122164,0
10,23,0.04486729783571914,0.0036554531445991104,688.1864176855872,0
10,24,0.0455859537296281,0.003921736433178893,684.4420907871469,0
10,25,0.04615220127164505,0.00429719919118269,672.6946383023169,0
10,26,0.04666219551659183,0.0047591537891585696,658.1769724325951,0
10,27,0.04726363749894855,0.005300021086388178,646.9188639523184,0
10,28,0.048149285907442024,0.005901219556741388,633.5032039324329,0
10,29,0.049458766427695304,0.006512285974822265,615.3145597459358,0
10,30,0.05118112889794246,0.007060264135071168,599.5321357745663,0
10,31,0.05317278932221458,0.007479280111236779,583.5508748687254,0
10,32,0.05527127867549863,0.007742014401653081,570.2611352555501,0
10,33,0.05739222255072789,0.007873985019082362,559.7071236488118,0
10,34,0.059524164296000714,0.007926450046058284,551.5578114649841,0
10,35,0.06166888317829096,0.007936537578884094,545.7615883507942,0
10,36,0.06381396707315609,0.007933479247322437,542.3088035391792,0
10,37,0.0659540699980388,0.007936287689661177,541.1637588679888,0
10,38,0.06808754495671299,0.007951802187541953,542.2809408221243,0
10,39,0.07022244413005442,0.007972752506369243,545.678239516276,0
10,40,0.07235774919451675,0.008009554309256317,551.3877689195897,0
10,41,0.07448969197329526,0.008074342851996177,559.4370173666763,0
10,42,0.07661061760530732,0.008172025875422161,569.8753423345006,0
10,43,0.07870691628017697,0.008292919157507178,582.5931893701251,0
10,44,0.0807567489688099,0.008418973609960072,595.5310109728719,0
10,45,0.08272833037219991,0.00854569070616663,606.6393228808972,0
10,46,0.08457749994290557,0.0086936803544561,615.650648366645,0
10,47,0.08624608073827834,0.008894697189823796,622.9040909153864,0
10,48,0.08767312871896604,0.009181015582364121,628.2030206793868,0
10,49,0.08882463861190593,0.00957177962734201,631.3583441375081,0
10,50,0.08972722245356012,0.010052839887474158,631.4368245025959,0
10,51,0.09046953638708392,0.01058571406447907,628.6547713549335,0
10,52,0.09117734353931523,0.011138827004716136,625.3654187239015,0
10,53,0.09199282459103748,0.011687882984097701,623.6835493006181,0
10,54,0.09304062537425814,0.012216912549390535,622.7439686485907,0
10,55,0.0943718294863184,0.012717567982776384,622.3712749877034,0
10,56,0.09593498873072233,0.013176047601795474,622.7331679341016,0
10,57,0.09760537602027525,0.013555784639306895,624.1334763571714,0
10,58,0.09925346510663226,0.013803867422279585,628.6867052140053,0
10,59,0.10081452280934158,0.013895072965637733,635.004264145058,0
10,60,0.10231997204524537,0.013871960238548805,643.0257061352808,0
10,61,0.1038555976903727,0.013827661219176234,648.2311378407154,0
10,62,0.10548283345385415,0.013857158655463343,651.4977428292035,0
10,63,0.10722282607884351,0.014013297734961152,647.7697621185088,0
10,64,0.10908154452631084,0.01427897850499193,632.8733494438125,0
10,65,0.11105458661711148,0.01457725792868465,615.9203123735084,0
10,66,0.11312002700394273,0.014821983132526277,601.2503370539699,0
10,67,0.11524248777437686,0.014966889113308048,589.0638575145198,0
10,68,0.1173860137553706,0.015016556617703618,579.5999570053153,0
10,69,0.11951717928151974,0.014998417813670959,572.9348932471692,0
10,70,0.12159808127982448,0.014933407572368954,569.0207595386572,0
10,71,0.1235881473264599,0.014834145188015424,567.6169219375317,0
10,72,0.12544787033674482,0.014721275457511637,568.0913812888501,0
10,73,0.1271353984424385,0.014632088791818723,569.3336092044635,0
10,74,0.1286083219356655,0.014611758328755498,570.4513355787831,0
10,75,0.12983903517279943,0.014689885792361954,571.1084822741582,0
10,76,0.13083178759112393,0.014867852061154018,570.591111867268,0
10,77,0.13162878706416567,0.015125673901940903,568.6380599415498,0
10,78,0.1322952318409234,0.015437934775914168,564.7903583292543,0
10,79,0.13290178835163688,0.01578572887919619,557.8078422480891,0
10,80,0.13352641698677684,0.016157576655497236,546.5044086938047,0
10,81,0.13426280895641723,0.016545207092670457,538.9827692860878,0
10,82,0.13520894567872288,0.016940483817746106,531.4713755152151,0
10,83,0.13643674760783228,0.017334789717581803,522.9857144197904,0
10,84,0.1379661363837431,0.017720139377603104,513.2819449050075,0
10,85,0.13975780603771623,0.018091480588389056,502.58036979576417,0
10,86,0.14172648330603033,0.018449723846579755,490.9714683378361,0
10,87,0.14376875545687282,0.018804473240426996,478.934370079269,0
10,88,0.14579297356434007,0.01917394901570641,469.52016261093365,0
10,89,0.1477367919073781,0.01957922204598456,463.1887410336899,0
10,90,0.14956665144965103,0.0200338156947228,458.642276179836,0
10,91,0.15126740974380185,0.020536126068668118,455.00536954099005,0
10,92,0.15283458997820437,0.02107224372752208,451.5148223604883,0
10,93,0.15427256323255117,0.021628970662826787,448.42652822576616,0
10,94,0.1555934664273066,0.02221003257351473,446.1205547068529,0
10,95,0.15681592091270077,0.022843564526964972,444.3044216253453,0
10,96,0.15796696982097677,0.023568373822050043,442.730268149276,0
10,97,0.15908582001615437,0.024404552253189847,441.09584749386727,0
10,98,0.16022558065231643,0.025331982077294916,439.0638654862552,0
10,99,0.16144996167270695,0.026289521280580506,433.2501271258791,0
10,100,0.1628223846115184,0.027191075569708918,427.2440090165428,0
10,101,0.16438919448509515,0.027951669430800914,421.1812506872851,0
10,102,0.16616344097407784,0.02851593633591718,416.39614985764223,0
10,103,0.16811730645100542,0.02887670485336091,411.90476797583204,0
10,104,0.17018787351880343,0.029073275652522736,407.40980334435244,0
10,105,0.17229361810183336,0.0291717434819803,403.0553647372475,0
10,106,0.17435390543291257,0.02924014247824165,398.94284603498534,0
10,107,0.17630337122379652,0.02933009467820177,395.1314397735401,0
10,108,0.1780971106663608,0.029469229429705916,391.6613176198163,0
10,109,0.17970913113465356,0.029662996222708803,388.5435447721585,0
10,110,0.1811297766638467,0.029902056208053134,385.7700784358853,0
10,111,0.1823649938059739,0.030170638337191965,383.16711229168504,0
10,112,0.18343552451377307,0.030452528784538357,380.7200771538562,0
10,113,0.1843725151259285,0.030733971915798353,378.6433277022325,0
10,114,0.1852096995993958,0.0310044411051821,377.3222183105996,0
10,115,0.185976717804574,0.031256066367021725,376.41870094131235,0
10,116,0.18669708281034142,0.03148208460514544,375.8217766791525,0
10,117,0.18739011931607133,0.031674789890955186,375.43808859196344,0
10,118,0.18807467601565792,0.03182308937176633,375.23285498564394,0
10,119,0.18877438596374244,0.031908439991723846,375.15094931120086,0
10,120,0.18953029638013147,0.0318948361902368,375.2290274736613,0
10,121,0.19047451090372985,0.03169637390074125,375.5403901275789,0
10,122,0.19393342107112913,0.031050072616879962,376.6121468241022,0
11,0,0.0031819083251153424,0.005540083743740206,739.8811272966356,0
11,1,0.004627215583145825,0.004455682712283009,736.317877294317,0
11,2,0.006299944236670397,0.0035700791563789062,733.1115916290223,0
11,3,0.008002740066835011,0.003149001750402039,728.8070768320644,0
11,4,0.0096436734880522,0.0031153244367459337,723.394685404359,0
11,5,0.011206558055992232,0.003305418948157223,714.8041342503245,0
11,6,0.012741609742648458,0.0035633437248549686,700.7521045976248,0
11,7,0.014347312251163636,0.0038096382018920653,684.9695699806098,0
11,8,0.016149169451578405,0.004021524010803966,669.5731926403342,0
11,9,0.0181700749121926,0.004137436010062644,654.865782189274,0
11,10,0.020333484109938692,0.004138235368515476,642.0107389646297,0
11,11,0.022513085977566783,0.004107065230507252,631.9323072099131,0
11,12,0.02464406816415975,0.004127713841867577,624.7957623415014,0
11,13,0.026768285255730107,0.00415956870523794,620.3611220242615,0
11,14,0.02889200608307194,0.004190248509503635,618.5362503856715,0
11,15,0.0310178826655876,0.004224326743790512,619.310691863743,0
11,16,0.03315175675398561,0.004269826245958316,622.7534896268336,0
11,17,0.03530210030441798,0.004330787742020887,628.890637829893,0
11,18,0.03744596541434264,0.004362305180129589,637.7586625890724,0
11,19,0.03945935009466114,0.004235735765551617,648.7287830982141,0
11,20,0.041237409366870176,0.003977780047920811,660.5617504460099,0
11,21,0.04274328083539994,0.0037554162323480407,672.7221527652055,0
11,22,0.043954004703700415,0.0036911387545169546,683.2079495492615,0
11,23,0.04488590822807792,0.0038241736323781582,685.8910811034038,0
11,24,0.04560053955146224,0.004104723127231286,681.054162406936,0
11,25,0.04618087068394869,0.004490464493498884,669.6519486998988,0
11,26,0.046732485381789125,0.00496285865695122,655.8641550862394,0
11,27,0.04741249972890107,0.005513278363309311,643.9562144647796,0
11,28,0.04840239493828945,0.006115982106312407,629.2082325988586,0
11,29,0.04980788253746948,0.006714083551666163,611.1428363183352,0
11,30,0.051590433857127284,0.007234962424931551,596.090021344078,0
11,31,0.05360554312512425,0.007620564832866255,580.4699487337183,0
11,32,0.0557083385725823,0.00785453002094686,567.8605792840367,0
11,33,0.057829038600592526,0.007967945675586327,557.8083932358707,0
11,34,0.059958932042275016,0.008010191200134815,550.1595826542037,0
11,35,0.06209799299152821,0.008016984983720382,544.8558215833293,0
11,36,0.06423590872064075,0.008014889570842593,541.8770680519742,0
11,37,0.06636869082509361,0.008019600125232331,541.1706497648776,0
11,38,0.0684965503744105,0.008035278066367895,542.7259441876356,0
11,39,0.0706259354875814,0.008058241692284323,546.552586674371,0
11,40,0.07275516805510002,0.008100466870443962,552.6726967106841,0
11,41,0.07487943260367168,0.008174567884897115,561.1261987319609,0
11,42,0.07698953376046234,0.008284620972267133,571.9731296578527,0
11,43,0.07906981177346978,0.008420617233661939,584.9540229114226,0
11,44,0.08109594352489584,0.008566712252583769,597.6547672058402,0
11,45,0.08303326499505641,0.008721026607216149,608.2571576178498,0
11,46,0.08483525253171981,0.008903429767474174,616.7466744212786,0
11,47,0.0864453738758965,0.009142667416458377,623.4234233261001,0
11,48,0.08781246734818964,0.00946548059423553,628.1066658122202,0
11,49,0.08892004041539324,0.009882746227567466,630.4122547124713,0
11,50,0.08981034141892259,0.010376400843516431,629.9021992524988,0
11,51,0.09057885211504597,0.010912178799297642,627.2136254767897,0
11,52,0.09135188599589061,0.01146155824779881,624.6497272540643,0
11,53,0.09226257617348275,0.012002231595925766,623.266995198893,0
11,54,0.09341143635626864,0.012518754597444452,622.4740326585503,0
11,55,0.09482022617181694,0.01299946004770742,622.3489033120882,0
11,56,0.09642076878981551,0.013424510264420087,622.9815096347925,0
11,57,0.09809248660696274,0.01375628027865957,625.0117161084072,0
11,58,0.09972713832323869,0.013953441670023992,630.4497229552444,0
11,59,0.10128638478940544,0.014010833335128628,637.2783553025043,0
11,60,0.10281494348021257,0.013984553539819053,644.5588144220164,0
11,61,0.10439042235654535,0.01396608053206615,649.1311194483776,0
11,62,0.10606199157687782,0.014034305314592358,650.7836284834999,0
11,63,0.10784576460012447,0.014218618210378568,643.0182276592138,0
11,64,0.10974395971689935,0.01448487109862245,626.6851356350962,0
11,65,0.11174686082371328,0.014756864785203772,610.6409582986244,0
11,66,0.1138292187423508,0.014963756736838658,596.8244287454039,0
11,67,0.11595607356439881,0.015076063023562188,585.5712333114652,0
11,68,0.11809223405922162,0.015105769625539948,577.0490865002753,0
11,69,0.12020290320281457,0.015079203403752005,571.3245860478946,0
11,70,0.12224915862652347,0.01501570359181229,568.2618337446199,0
11,71,0.12419004046457642,0.014930060352523433,567.5450144518012,0
11,72,0.12598495653770644,0.014845964134982037,568.3255588769357,0
11,73,0.12759298272402345,0.014799677595009468,569.452911610998,0
11,74,0.12897905495989873,0.014828344506905917,570.2126856414768,0
11,75,0.13012926101043318,0.014950865922052642,570.1648149476464,0
11,76,0.1310629494176327,0.015161533937072908,568.9219887788079,0
11,77,0.1318311798882492,0.015439655213762149,565.9952591713622,0
11,78,0.13250167775475857,0.01576342309748255,560.9505052654674,0
11,79,0.1331492278937411,0.016117339650386944,551.3273341927129,0
11,80,0.13385886676359954,0.01649131194850147,542.5468593269857,0
11,81,0.13472419860412893,0.01687733776248833,535.059260445797,0
11,82,0.1358272395129537,0.017267863050005272,527.0212967878584,0
11,83,0.13721176220531053,0.01765604844149478,517.9331208373359,0
11,84,0.13886861006214998,0.018037049810175287,507.7710715353536,0
11,85,0.14073894121387204,0.018409916843709316,496.7532192538889,0
11,86,0.14273284486523577,0.018779686652124337,484.66757836551085,0
11,87,0.14475573722561325,0.01915842436249493,473.6305626130021,0
11,88,0.146731271772451,0.019563032148758337,465.9315770181246,0
11,89,0.14861111521687254,0.020008688459767866,460.63076405016415,0
11,90,0.15037100520126068,0.020500996576585342,456.6148901211801,0
11,91,0.1520018368825584,0.021033543006947285,453.111775375105,0
11,92,0.15350421826117827,0.021594791083946064,449.777837856559,0
11,93,0.15488703433443163,0.02218094688392047,447.1075741219877,0
11,94,0.156166763905678,0.0228059858642927,445.02453316440455,0
11,95,0.1573677280303983,0.023498482510427937,443.3025449847148,0
11,96,0.15852428636617344,0.024282181678927678,441.5809314489643,0
11,97,0.1596826130719238,0.025153308012373355,439.649265232757,0
11,98,0.16089909071871752,0.026071349355898315,435.44876251946846,0
11,99,0.16223336815779854,0.026966902994524856,429.5116713738763,0
11,100,0.16373566414717441,0.027761277702118357,423.40201001702053,0
11,101,0.16543167720619212,0.028391247365048115,418.16271770692254,0
11,102,0.16731173512873862,0.028830202865321754,413.72218069039405,0
11,103,0.16933010656567551,0.029095612729790485,409.24726992781996,0
11,104,0.17141536821744638,0.02923909195652982,404.84843129487166,0
11,105,0.1734871694082264,0.02932566191378281,400.6563074055393,0
11,106,0.1754724460952645,0.02941324223649704,396.7449592133315,0
11,107,0.17731556959632083,0.029540059758927928,393.17004766121255,0
11,108,0.17898120529066264,0.02972166706633173,389.95635349188126,0
11,109,0.18045304058459238,0.02995523320337227,387.1012605772539,0
11,110,0.18173209084104736,0.030227245818538653,384.4068771096034,0
11,111,0.1828350619381214,0.030520918567932688,381.74867906697693,0
11,112,0.18379055713931935,0.030821091522508788,379.723137197828,0
11,113,0.1846320803159593,0.031116248814674494,377.8390458377317,0
11,114,0.1853906174084915,0.03139840545204007,376.69498839932197,0
11,115,0.1860907603326208,0.031661823043607644,375.936711081639,0
11,116,0.1867511118776645,0.03190132642102786,375.42061587052814,0
11,117,0.1873868703911212,0.032110625253305686,375.0669900622141,0
11,118,0.188012876462778,0.0322803796721121,374.85887343080026,0
11,119,0.18864730575403824,0.032394812880731,374.7946154536695,0
11,120,0.189319016697448,0.03242345507563606,374.86675364440975,0
11,121,0.1901025711564533,0.03229122361551054,375.1450348529257,0
11,122,0.19248751804991648,0.031510130576373425,376.2772582879122,0
12,0,0.0035613456751393924,0.005830430556747881,737.1269990776033,0
12,1,0.004875959644001478,0.004666277599820959,735.2630614653756,0
12,2,0.006539101778868699,0.003743192279154923,731.9411165733271,0
12,3,0.008225420175906249,0.0033286548380132277,727.3860862024219,0
12,4,0.009841133832544953,0.0032990802450546157,721.6912700743471,0
12,5,0.011378843532262435,0.0034707983461037826,712.6995964731434,0
12,6,0.012898228127867018,0.0036958535597995585,698.9408419975217,0
12,7,0.014506777841801724,0.003911792248814824,683.4675023401016,0
12,8,0.01632152854286787,0.004100085825006128,668.1901577502089,0
12,9,0.018351784982182158,0.004202207643889391,653.660552555546,0
12,10,0.02051246144052877,0.004202035003785912,641.047417077307,0
12,11,0.022682575840210887,0.004177333091473031,631.2391168765249,0
12,12,0.02480699798311074,0.004200210741321781,624.349821272468,0
12,13,0.0269249837615519,0.004232809058346163,620.1028812211619,0
12,14,0.02904269395636455,0.004264335366315099,618.4525654032938,0
12,15,0.03116290461798856,0.0042997209512940825,619.4247083813289,0
12,16,0.033291420637930245,0.00434638245031964,623.0200827115005,0
12,17,0.03543494971652652,0.004404943858037294,629.3069823028734,0
12,18,0.03756658576852039,0.004427620189719485,638.29458483966,0
12,19,0.039565426420813454,0.004299363708666124,649.3301286876494,0
12,20,0.04132666972945802,0.004057588244313338,661.1574930416626,0
12,21,0.04280937020715464,0.0038654978259262326,672.9737199955957,0
12,22,0.04399534569306634,0.003834304542811958,682.2956586941589,0
12,23,0.04491164489679292,0.003989822058395261,684.1426716183396,0
12,24,0.04562546238073378,0.004284559020860679,678.4649544363494,0
12,25,0.046224095761780465,0.004681612689163214,666.469111351165,0
12,26,0.04682316951482055,0.005165652877919087,653.4329409505202,0
12,27,0.04758573254554317,0.005725412208868959,640.759220792452,0
12,28,0.048677022412306585,0.006327669456357593,624.734306003815,0
12,29,0.05017025345057907,0.006910430109118041,607.3634766782616,0
12,30,0.052005102343458426,0.007403022209695462,592.5791452920918,0
12,31,0.05403949859052345,0.007755946852524329,577.5596581378275,0
12,32,0.056145201809209795,0.007962929249104078,565.5434068662471,0
12,33,0.05826477880731641,0.008059416096286895,556.0269712152271,0
12,34,0.060391586294795095,0.008092954706124636,548.8671977697705,0
12,35,0.06252453324210129,0.008097460603847513,544.0459138668784,0
12,36,0.06465523134722846,0.008096584125155935,541.5319007389875,0
12,37,0.06678103324477894,0.00810287797913348,541.2668283341126,0
12,38,0.06890336678393216,0.008118976962238405,543.2478165270936,0
12,39,0.07102720942193093,0.008144570407121066,547.4992523974831,0
12,40,0.07315011325455179,0.008193174259161143,554.0414589812107,0
12,41,0.07526610843397724,0.008277758343000093,562.898834618896,0
12,42,0.07736437805875529,0.008401617836147285,574.1093270524805,0
12,43,0.07942718253324836,0.008554601928385744,587.3033263274361,0
12,44,0.08142777898512098,0.008722745773269203,599.6978725489505,0
12,45,0.08332903122807055,0.008905897125960417,609.7884942150058,0
12,46,0.08508326661305612,0.009122629842809375,617.798163190093,0
12,47,0.08663751357669847,0.00939830599871943,623.7972360865199,0
12,48,0.08795169731694742,0.009754114274691975,627.9787211769428,0
12,49,0.08902549893066289,0.01019422742674476,629.546872479822,0
12,50,0.0899139595836443,0.01069855938859948,628.5964765783563,0
12,51,0.09071781135872736,0.011236252946230483,625.9823442909762,0
12,52,0.09156165091937732,0.01178105334320516,624.0180759921961,0
12,53,0.09256595746543844,0.01231185242763158,622.8850476626575,0
12,54,0.09380665878279587,0.012812755736863421,622.3138535004363,0
12,55,0.09528080496210535,0.01326883249366224,622.3874919166101,0
12,56,0.0969093995223278,0.013656550132222734,623.3769872628618,0
12,57,0.09857975853553896,0.013940750712401667,626.4441141374062,0
12,58,0.10020517651980189,0.014093191151432193,632.3468690747627,0
12,59,0.10176976105082372,0.01412640493269556,639.6890160933509,0
12,60,0.10332589771397972,0.014105394781474144,645.9134201290958,0
12,61,0.10494198146502652,0.014115427166471869,649.666269309212,0
12,62,0.10665694405971271,0.014217498367702936,648.7676354429839,0
12,63,0.10848222429930722,0.014420486856363676,637.6531661912512,0
12,64,0.11041601266310916,0.014679169740485408,620.9452088416965,0
12,65,0.11244409934102208,0.014922225906576445,605.6582821245643,0
12,66,0.11453900978016172,0.015093971996889671,592.6967497016471,0
12,67,0.11666618263224633,0.015178710455087922,582.361804121921,0
12,68,0.11879057686380083,0.015193496361209003,574.81762917138,0
12,69,0.12087611398879962,0.015163442591168894,570.0122372830231,0
12,70,0.12288300322691098,0.01510697328233522,567.7595828343249,0
12,71,0.12476993393042118,0.015040615698988815,567.6191335261008,0
12,72,0.12649637101647435,0.014989350637628759,568.5397988836269,0
12,73,0.1280247426000355,0.01498637695854228,569.4313405345845,0
12,74,0.12932938562507293,0.015060531883950824,569.7100932194271,0
12,75,0.13041008785952093,0.015221764123925693,568.9203515520137,0
